order_id,origin_hub,destination_town,distance_km,vehicle_type,road_condition,weather,traffic_level,order_type,num_stops,package_weight_kg,rider_experience_years,time_of_day,day_of_week,is_weekend,network_signal,delivery_time_minutes
ORD10700,Birnin Kebbi Hub,Bunza,46.4,Keke (Tricycle),Paved,Clear,High,Documents,0,6.0,0.7,Midday,Friday,False,Weak,170.9
ORD10701,Birnin Kebbi Hub,Bunza,40.7,Keke (Tricycle),Paved,Clear,Medium,Bulk Goods,0,30.4,2.5,Evening,Saturday,True,No Signal,133.2
ORD10702,Birnin Kebbi Hub,Birnin Kebbi,6.5,Motorcycle,Paved,Clear,High,Bulk Goods,0,21.5,3.9,Evening,Sunday,True,Weak,29.1
ORD10703,Birnin Kebbi Hub,Jega,45.4,Keke (Tricycle),Unpaved,Clear,Low,Parcel,0,12.8,2.4,Afternoon,Sunday,True,Weak,172.3
ORD10704,Birnin Kebbi Hub,Yauri,129.0,Keke (Tricycle),Paved,Harmattan Dust,Low,Bulk Goods,2,50.0,2.6,Morning,Thursday,False,Strong,338.3
ORD10705,Birnin Kebbi Hub,Bunza,56.1,Keke (Tricycle),Unpaved,Clear,Low,Food,0,0.2,0.4,Midday,Saturday,True,Strong,188.1
ORD10706,Birnin Kebbi Hub,Birnin Kebbi,6.2,Motorcycle,Paved,Clear,High,Food,0,1.3,3.4,Midday,Monday,False,Strong,18.8
ORD10707,Birnin Kebbi Hub,Birnin Kebbi,4.5,Van,Paved,Clear,Low,Bulk Goods,0,42.9,2.0,Afternoon,Sunday,True,Weak,24.7
ORD10708,Birnin Kebbi Hub,Bunza,42.5,Motorcycle,Paved,Harmattan Dust,Medium,Food,0,4.3,2.4,Midday,Tuesday,False,Weak,79.2
ORD10709,Birnin Kebbi Hub,Aliero,38.3,Motorcycle,Unpaved,Clear,Medium,Parcel,0,2.4,0.8,Morning,Sunday,True,Strong,118.1
ORD10710,Birnin Kebbi Hub,Kamba,150.1,Motorcycle,Unpaved,Clear,Medium,Parcel,0,0.7,1.2,Evening,Wednesday,False,Strong,385.5
ORD10711,Birnin Kebbi Hub,Jega,55.4,Motorcycle,Paved,Rain,Medium,Parcel,1,0.2,0.6,Morning,Friday,False,Strong,130.5
ORD10712,Birnin Kebbi Hub,Kamba,125.3,Motorcycle,Paved,Harmattan Dust,High,Food,2,0.2,1.7,Evening,Thursday,False,Weak,333.0
ORD10713,Birnin Kebbi Hub,Birnin Kebbi,6.0,Van,Paved,Rain,Low,Parcel,0,5.0,3.3,Evening,Monday,False,Strong,14.6
ORD10714,Birnin Kebbi Hub,Birnin Kebbi,6.4,Motorcycle,Paved,Clear,Medium,Parcel,0,7.3,1.0,Morning,Thursday,False,Weak,22.3
ORD10715,Birnin Kebbi Hub,Zuru,193.8,Van,Paved,Rain,Low,Food,0,12.4,6.4,Evening,Tuesday,False,Weak,305.8
ORD10716,Birnin Kebbi Hub,Birnin Kebbi,8.4,Motorcycle,Paved,Clear,Medium,Bulk Goods,1,38.3,4.8,Afternoon,Monday,False,Strong,48.2
ORD10717,Birnin Kebbi Hub,Birnin Kebbi,6.5,Van,Paved,Harmattan Dust,Medium,Parcel,1,6.3,4.5,Afternoon,Friday,False,Weak,35.2
ORD10718,Birnin Kebbi Hub,Kamba,135.1,Truck,Paved,Clear,Medium,Parcel,3,0.2,2.4,Afternoon,Tuesday,False,Weak,293.1
ORD10719,Birnin Kebbi Hub,Kamba,148.0,Motorcycle,Paved,Clear,Low,Bulk Goods,0,21.9,1.8,Midday,Wednesday,False,Weak,184.9
ORD10720,Birnin Kebbi Hub,Jega,53.7,Motorcycle,Paved,Harmattan Dust,High,Parcel,1,0.7,1.6,Midday,Tuesday,False,Weak,144.1
ORD10721,Birnin Kebbi Hub,Kamba,116.1,Keke (Tricycle),Unpaved,Clear,Low,Parcel,1,0.9,6.6,Morning,Wednesday,False,Strong,376.4
ORD10722,Birnin Kebbi Hub,Kamba,123.6,Motorcycle,Unpaved,Rain,Low,Parcel,1,1.0,1.7,Morning,Thursday,False,No Signal,409.9
ORD10723,Birnin Kebbi Hub,Argungu,70.0,Motorcycle,Unpaved,Clear,Low,Parcel,0,3.9,1.2,Afternoon,Sunday,True,Strong,167.4
ORD10724,Birnin Kebbi Hub,Birnin Kebbi,3.7,Van,Unpaved,Clear,Low,Documents,0,0.3,6.2,Morning,Tuesday,False,Strong,10.7
ORD10725,Birnin Kebbi Hub,Bunza,33.1,Van,Paved,Clear,Medium,Food,0,2.0,1.8,Morning,Monday,False,Weak,56.4
ORD10726,Birnin Kebbi Hub,Yauri,191.6,Keke (Tricycle),Unpaved,Clear,Medium,Food,2,1.8,0.9,Afternoon,Tuesday,False,No Signal,777.4
ORD10727,Birnin Kebbi Hub,Kamba,158.8,Van,Unpaved,Clear,Low,Bulk Goods,1,28.1,6.0,Afternoon,Monday,False,Weak,311.8
ORD10728,Birnin Kebbi Hub,Aliero,34.4,Keke (Tricycle),Unpaved,Harmattan Dust,Low,Food,1,12.9,3.2,Morning,Friday,False,No Signal,164.8
ORD10729,Birnin Kebbi Hub,Argungu,65.5,Motorcycle,Paved,Harmattan Dust,Medium,Food,0,2.5,2.4,Morning,Thursday,False,Strong,131.4
ORD10730,Birnin Kebbi Hub,Aliero,37.7,Keke (Tricycle),Unpaved,Clear,Medium,Food,1,10.3,1.0,Afternoon,Friday,False,Strong,182.4
ORD10731,Birnin Kebbi Hub,Argungu,67.9,Van,Paved,Harmattan Dust,Medium,Bulk Goods,0,37.7,1.0,Midday,Friday,False,Weak,122.7
ORD10732,Birnin Kebbi Hub,Bunza,43.0,Keke (Tricycle),Unpaved,Clear,Low,Parcel,0,3.0,0.5,Afternoon,Sunday,True,No Signal,158.4
ORD10733,Birnin Kebbi Hub,Argungu,76.5,Keke (Tricycle),Unpaved,Clear,Medium,Food,1,12.2,0.5,Evening,Saturday,True,Strong,313.0
ORD10734,Birnin Kebbi Hub,Zuru,173.3,Van,Unpaved,Rain,Low,Bulk Goods,1,33.8,2.5,Afternoon,Tuesday,False,Weak,513.5
ORD10735,Birnin Kebbi Hub,Kamba,171.2,Van,Paved,Harmattan Dust,Medium,Food,1,0.9,0.3,Afternoon,Wednesday,False,Strong,296.9
ORD10736,Birnin Kebbi Hub,Argungu,69.0,Motorcycle,Unpaved,Harmattan Dust,Low,Parcel,1,3.3,1.4,Midday,Tuesday,False,Weak,183.1
ORD10737,Birnin Kebbi Hub,Birnin Kebbi,5.6,Motorcycle,Paved,Rain,Low,Parcel,2,6.7,1.7,Afternoon,Thursday,False,Strong,39.2
ORD10738,Birnin Kebbi Hub,Birnin Kebbi,3.3,Van,Unpaved,Clear,Low,Food,3,0.2,0.2,Morning,Friday,False,Strong,48.7
ORD10739,Birnin Kebbi Hub,Kamba,170.7,Motorcycle,Unpaved,Clear,Medium,Parcel,0,1.3,0.7,Evening,Wednesday,False,Strong,439.2
ORD10740,Birnin Kebbi Hub,Argungu,80.2,Motorcycle,Paved,Clear,High,Food,1,7.2,1.4,Afternoon,Saturday,True,Weak,187.6
ORD10741,Birnin Kebbi Hub,Zuru,165.0,Keke (Tricycle),Unpaved,Rain,Medium,Bulk Goods,0,20.0,4.3,Afternoon,Saturday,True,Strong,1021.7
ORD10742,Birnin Kebbi Hub,Birnin Kebbi,8.5,Van,Paved,Clear,Medium,Food,0,0.3,5.5,Midday,Sunday,True,Strong,14.9
ORD10743,Birnin Kebbi Hub,Zuru,210.1,Keke (Tricycle),Unpaved,Clear,Low,Food,0,8.4,1.7,Morning,Saturday,True,Strong,677.4
ORD10744,Birnin Kebbi Hub,Argungu,65.7,Motorcycle,Paved,Rain,Low,Parcel,2,3.2,3.2,Midday,Sunday,True,No Signal,139.2
ORD10745,Birnin Kebbi Hub,Birnin Kebbi,7.7,Motorcycle,Paved,Clear,Medium,Food,1,9.0,1.8,Evening,Friday,False,No Signal,30.6
ORD10746,Birnin Kebbi Hub,Birnin Kebbi,5.1,Keke (Tricycle),Paved,Clear,Low,Parcel,1,6.8,1.1,Morning,Saturday,True,Weak,45.7
ORD10747,Birnin Kebbi Hub,Birnin Kebbi,6.3,Motorcycle,Paved,Rain,High,Food,0,7.7,1.4,Evening,Monday,False,Weak,30.4
ORD10748,Birnin Kebbi Hub,Argungu,51.9,Motorcycle,Unpaved,Clear,Medium,Parcel,0,11.6,2.1,Midday,Sunday,True,Strong,149.0
ORD10749,Birnin Kebbi Hub,Birnin Kebbi,6.3,Keke (Tricycle),Paved,Rain,Medium,Documents,2,0.2,1.9,Midday,Monday,False,Weak,37.7
ORD10750,Birnin Kebbi Hub,Jega,57.5,Motorcycle,Paved,Harmattan Dust,Medium,Bulk Goods,0,26.7,2.7,Evening,Tuesday,False,No Signal,121.0
ORD10751,Birnin Kebbi Hub,Bunza,49.7,Keke (Tricycle),Paved,Clear,High,Food,1,0.8,3.4,Evening,Wednesday,False,Weak,169.4
ORD10752,Birnin Kebbi Hub,Argungu,64.5,Motorcycle,Unpaved,Clear,High,Parcel,1,1.2,1.6,Afternoon,Tuesday,False,Strong,248.6
ORD10753,Birnin Kebbi Hub,Birnin Kebbi,4.3,Van,Unpaved,Rain,Low,Parcel,0,0.2,1.3,Morning,Friday,False,Strong,25.7
ORD10754,Birnin Kebbi Hub,Birnin Kebbi,6.0,Keke (Tricycle),Paved,Rain,Low,Documents,1,1.6,0.7,Morning,Monday,False,Strong,38.8
ORD10755,Birnin Kebbi Hub,Jega,46.6,Keke (Tricycle),Paved,Clear,Low,Food,0,0.4,2.9,Midday,Wednesday,False,No Signal,101.7
ORD10756,Birnin Kebbi Hub,Bunza,41.5,Keke (Tricycle),Unpaved,Clear,Medium,Documents,0,0.4,0.6,Midday,Friday,False,Weak,173.5
ORD10757,Birnin Kebbi Hub,Jega,42.5,Truck,Unpaved,Harmattan Dust,Low,Food,0,2.3,15.2,Midday,Wednesday,False,No Signal,134.8
ORD10758,Birnin Kebbi Hub,Jega,54.7,Motorcycle,Paved,Rain,Low,Bulk Goods,0,21.4,1.9,Midday,Thursday,False,Weak,114.7
ORD10759,Birnin Kebbi Hub,Birnin Kebbi,6.8,Motorcycle,Paved,Harmattan Dust,Low,Bulk Goods,0,20.4,1.1,Midday,Thursday,False,Strong,32.4
ORD10760,Birnin Kebbi Hub,Argungu,74.1,Keke (Tricycle),Paved,Clear,Low,Parcel,0,5.7,3.6,Morning,Friday,False,Weak,145.0
ORD10761,Birnin Kebbi Hub,Bunza,41.5,Motorcycle,Unpaved,Clear,Low,Bulk Goods,1,28.0,2.3,Evening,Saturday,True,Strong,106.8
ORD10762,Birnin Kebbi Hub,Birnin Kebbi,3.5,Keke (Tricycle),Paved,Harmattan Dust,Medium,Food,0,0.6,3.7,Evening,Sunday,True,Strong,22.0
ORD10763,Birnin Kebbi Hub,Bunza,42.6,Van,Unpaved,Clear,High,Parcel,3,0.5,2.7,Midday,Tuesday,False,No Signal,197.1
ORD10764,Birnin Kebbi Hub,Zuru,183.8,Van,Unpaved,Clear,Medium,Food,0,2.8,2.3,Midday,Sunday,True,Weak,436.4
ORD10765,Birnin Kebbi Hub,Jega,61.3,Keke (Tricycle),Unpaved,Harmattan Dust,Low,Documents,0,1.2,6.1,Midday,Saturday,True,Weak,243.6
ORD10766,Birnin Kebbi Hub,Zuru,179.8,Motorcycle,Paved,Clear,Low,Documents,0,4.2,2.6,Afternoon,Tuesday,False,Strong,214.9
ORD10767,Birnin Kebbi Hub,Yauri,177.1,Keke (Tricycle),Paved,Clear,Medium,Food,0,9.2,5.4,Morning,Friday,False,No Signal,402.0
ORD10768,Birnin Kebbi Hub,Birnin Kebbi,8.9,Motorcycle,Paved,Rain,High,Bulk Goods,2,35.6,0.9,Morning,Wednesday,False,No Signal,75.7
ORD10769,Birnin Kebbi Hub,Birnin Kebbi,5.7,Van,Paved,Clear,Low,Parcel,0,0.5,2.1,Midday,Tuesday,False,Weak,10.6
ORD10770,Birnin Kebbi Hub,Yauri,125.3,Van,Unpaved,Rain,Low,Parcel,1,3.9,1.5,Midday,Sunday,True,Weak,372.3
ORD10771,Birnin Kebbi Hub,Argungu,62.8,Motorcycle,Unpaved,Clear,Low,Food,0,0.8,2.6,Afternoon,Wednesday,False,Strong,143.2
ORD10772,Birnin Kebbi Hub,Birnin Kebbi,8.4,Van,Paved,Clear,High,Food,0,1.6,3.2,Morning,Monday,False,No Signal,40.3
ORD10773,Birnin Kebbi Hub,Bunza,36.7,Motorcycle,Paved,Clear,Medium,Parcel,3,2.5,2.3,Afternoon,Tuesday,False,Strong,76.0
ORD10774,Birnin Kebbi Hub,Bunza,40.5,Keke (Tricycle),Unpaved,Harmattan Dust,Low,Parcel,0,0.5,0.7,Evening,Saturday,True,Weak,182.2
ORD10775,Birnin Kebbi Hub,Jega,43.9,Motorcycle,Paved,Rain,Low,Food,0,4.8,1.0,Evening,Thursday,False,Weak,81.8
ORD10776,Birnin Kebbi Hub,Bunza,34.6,Motorcycle,Paved,Rain,Low,Documents,0,1.5,5.8,Morning,Wednesday,False,Weak,80.0
ORD10777,Birnin Kebbi Hub,Zuru,207.6,Motorcycle,Paved,Clear,Low,Bulk Goods,2,10.9,2.3,Morning,Friday,False,Strong,248.2
ORD10778,Birnin Kebbi Hub,Argungu,75.8,Van,Paved,Harmattan Dust,Medium,Parcel,1,1.1,2.2,Evening,Wednesday,False,Strong,133.3
ORD10779,Birnin Kebbi Hub,Birnin Kebbi,5.2,Truck,Paved,Clear,Medium,Bulk Goods,1,28.2,4.3,Midday,Thursday,False,No Signal,44.4
ORD10780,Birnin Kebbi Hub,Bunza,55.4,Van,Unpaved,Clear,Low,Food,2,1.0,0.9,Afternoon,Friday,False,Strong,131.0
ORD10781,Birnin Kebbi Hub,Argungu,56.4,Truck,Paved,Harmattan Dust,Medium,Parcel,0,0.4,1.5,Morning,Friday,False,Weak,132.3
ORD10782,Birnin Kebbi Hub,Birnin Kebbi,4.4,Van,Paved,Rain,Medium,Documents,0,1.7,4.5,Midday,Saturday,True,Strong,25.7
ORD10783,Birnin Kebbi Hub,Jega,53.6,Van,Paved,Clear,Medium,Documents,0,0.8,2.2,Evening,Monday,False,No Signal,80.5
ORD10784,Birnin Kebbi Hub,Birnin Kebbi,7.2,Van,Paved,Rain,Low,Food,0,6.3,1.7,Evening,Monday,False,Strong,17.6
ORD10785,Birnin Kebbi Hub,Birnin Kebbi,6.6,Motorcycle,Paved,Rain,High,Parcel,0,3.9,1.7,Morning,Thursday,False,Weak,47.5
ORD10786,Birnin Kebbi Hub,Birnin Kebbi,4.8,Motorcycle,Paved,Clear,Low,Food,0,0.5,2.8,Morning,Friday,False,Strong,13.8
ORD10787,Birnin Kebbi Hub,Birnin Kebbi,6.7,Truck,Paved,Rain,Medium,Documents,2,2.6,1.8,Morning,Wednesday,False,Strong,59.2
ORD10788,Birnin Kebbi Hub,Yauri,172.2,Van,Paved,Clear,High,Parcel,2,0.2,1.5,Midday,Sunday,True,Strong,347.1
ORD10789,Birnin Kebbi Hub,Birnin Kebbi,9.6,Motorcycle,Paved,Clear,Medium,Food,0,2.6,3.2,Midday,Monday,False,Strong,18.4
ORD10790,Birnin Kebbi Hub,Birnin Kebbi,9.5,Truck,Paved,Clear,Medium,Documents,2,4.5,2.9,Evening,Sunday,True,No Signal,56.2
ORD10791,Birnin Kebbi Hub,Bunza,41.7,Keke (Tricycle),Paved,Harmattan Dust,Low,Documents,0,1.5,5.9,Afternoon,Tuesday,False,Strong,90.7
ORD10792,Birnin Kebbi Hub,Yauri,126.2,Motorcycle,Paved,Clear,Low,Parcel,1,1.3,1.8,Midday,Thursday,False,No Signal,155.0
ORD10793,Birnin Kebbi Hub,Yauri,174.2,Motorcycle,Paved,Rain,Low,Documents,0,10.5,4.4,Morning,Friday,False,No Signal,315.2
ORD10794,Birnin Kebbi Hub,Argungu,69.2,Motorcycle,Paved,Harmattan Dust,Low,Food,1,7.7,0.7,Afternoon,Saturday,True,Strong,124.6
ORD10795,Birnin Kebbi Hub,Bunza,53.5,Motorcycle,Paved,Clear,Medium,Food,2,3.1,3.3,Morning,Sunday,True,Weak,99.2
ORD10796,Birnin Kebbi Hub,Argungu,63.7,Keke (Tricycle),Paved,Clear,High,Documents,0,1.3,4.9,Midday,Saturday,True,Weak,210.8
ORD10797,Birnin Kebbi Hub,Jega,66.0,Motorcycle,Unpaved,Clear,High,Documents,1,4.2,2.0,Morning,Saturday,True,Weak,269.5
ORD10798,Birnin Kebbi Hub,Aliero,34.4,Motorcycle,Unpaved,Clear,Medium,Food,0,4.4,1.2,Morning,Sunday,True,Weak,102.7
ORD10799,Birnin Kebbi Hub,Jega,51.2,Motorcycle,Paved,Clear,Low,Documents,1,5.9,4.8,Morning,Monday,False,Strong,68.5
ORD10800,Birnin Kebbi Hub,Yauri,157.2,Motorcycle,Paved,Clear,Low,Food,0,7.6,1.5,Afternoon,Monday,False,No Signal,200.8
ORD10801,Birnin Kebbi Hub,Birnin Kebbi,6.6,Motorcycle,Paved,Rain,High,Bulk Goods,0,21.5,2.6,Afternoon,Friday,False,Weak,36.4
ORD10802,Birnin Kebbi Hub,Birnin Kebbi,7.1,Motorcycle,Unpaved,Clear,High,Parcel,0,6.5,4.9,Midday,Friday,False,Weak,45.7
ORD10803,Birnin Kebbi Hub,Birnin Kebbi,5.5,Keke (Tricycle),Unpaved,Clear,Medium,Documents,1,2.2,1.3,Morning,Sunday,True,Weak,53.9
ORD10804,Birnin Kebbi Hub,Jega,43.3,Truck,Unpaved,Clear,Medium,Parcel,0,2.4,5.9,Morning,Saturday,True,Strong,151.6
ORD10805,Birnin Kebbi Hub,Jega,44.6,Motorcycle,Paved,Clear,Medium,Documents,1,7.5,9.5,Morning,Wednesday,False,No Signal,85.4
ORD10806,Birnin Kebbi Hub,Kamba,153.6,Truck,Paved,Clear,Medium,Bulk Goods,2,45.9,2.1,Morning,Thursday,False,Weak,311.8
ORD10807,Birnin Kebbi Hub,Bunza,37.3,Van,Paved,Clear,Low,Food,0,1.6,2.0,Midday,Wednesday,False,Strong,37.5
ORD10808,Birnin Kebbi Hub,Bunza,36.0,Van,Paved,Clear,Low,Parcel,0,0.2,1.8,Evening,Saturday,True,Weak,45.9
ORD10809,Birnin Kebbi Hub,Jega,57.6,Keke (Tricycle),Unpaved,Clear,Low,Documents,1,1.0,0.8,Morning,Sunday,True,Strong,212.3
ORD10810,Birnin Kebbi Hub,Aliero,29.5,Motorcycle,Paved,Rain,Low,Parcel,2,4.2,3.5,Afternoon,Tuesday,False,Weak,77.5
ORD10811,Birnin Kebbi Hub,Aliero,39.9,Keke (Tricycle),Unpaved,Clear,Medium,Bulk Goods,0,37.0,0.8,Afternoon,Tuesday,False,Weak,186.5
ORD10812,Birnin Kebbi Hub,Yauri,159.3,Motorcycle,Paved,Harmattan Dust,Low,Parcel,0,2.5,1.7,Morning,Friday,False,Strong,237.1
ORD10813,Birnin Kebbi Hub,Jega,50.5,Motorcycle,Paved,Clear,High,Bulk Goods,3,18.9,0.2,Midday,Thursday,False,Strong,143.5
ORD10814,Birnin Kebbi Hub,Kamba,151.2,Motorcycle,Paved,Clear,Low,Parcel,1,7.1,6.3,Evening,Monday,False,Strong,170.9
ORD10815,Birnin Kebbi Hub,Jega,56.3,Motorcycle,Paved,Clear,High,Bulk Goods,0,41.9,1.4,Morning,Wednesday,False,Weak,153.4
ORD10816,Birnin Kebbi Hub,Jega,64.7,Motorcycle,Paved,Clear,Low,Food,0,6.7,5.7,Morning,Friday,False,No Signal,88.1
ORD10817,Birnin Kebbi Hub,Bunza,50.2,Motorcycle,Paved,Rain,Low,Food,0,0.2,5.7,Morning,Thursday,False,Weak,99.9
ORD10818,Birnin Kebbi Hub,Birnin Kebbi,6.1,Keke (Tricycle),Paved,Clear,Medium,Documents,0,1.2,7.5,Afternoon,Tuesday,False,Weak,37.6
ORD10819,Birnin Kebbi Hub,Birnin Kebbi,6.6,Keke (Tricycle),Paved,Clear,Medium,Parcel,0,2.0,0.6,Evening,Wednesday,False,No Signal,37.5
ORD10820,Birnin Kebbi Hub,Bunza,51.0,Keke (Tricycle),Unpaved,Harmattan Dust,Low,Food,0,3.3,4.7,Midday,Tuesday,False,Strong,205.4
ORD10821,Birnin Kebbi Hub,Argungu,54.2,Truck,Paved,Clear,Low,Food,0,3.8,0.5,Afternoon,Monday,False,Weak,90.7
ORD10822,Birnin Kebbi Hub,Bunza,42.1,Van,Unpaved,Clear,Medium,Food,0,0.4,3.4,Afternoon,Friday,False,Weak,113.0
ORD10823,Birnin Kebbi Hub,Kamba,134.2,Keke (Tricycle),Paved,Clear,Medium,Food,0,0.9,5.6,Midday,Wednesday,False,Weak,286.2
ORD10824,Birnin Kebbi Hub,Birnin Kebbi,2.1,Keke (Tricycle),Paved,Rain,Low,Parcel,0,0.2,2.6,Evening,Friday,False,Strong,29.2
ORD10825,Birnin Kebbi Hub,Bunza,41.9,Keke (Tricycle),Paved,Harmattan Dust,Medium,Documents,0,5.1,2.7,Afternoon,Friday,False,Weak,131.7
ORD10826,Birnin Kebbi Hub,Kamba,139.5,Truck,Unpaved,Clear,Low,Bulk Goods,0,36.7,0.1,Morning,Monday,False,Strong,362.1
ORD10827,Birnin Kebbi Hub,Argungu,72.8,Motorcycle,Paved,Clear,Low,Food,0,0.9,1.5,Evening,Thursday,False,Weak,92.1
ORD10828,Birnin Kebbi Hub,Kamba,123.9,Motorcycle,Paved,Clear,High,Parcel,0,0.4,4.0,Midday,Friday,False,Weak,253.9
ORD10829,Birnin Kebbi Hub,Birnin Kebbi,8.3,Motorcycle,Paved,Rain,Medium,Food,1,8.5,5.5,Morning,Monday,False,No Signal,45.5
ORD10830,Birnin Kebbi Hub,Argungu,70.6,Motorcycle,Paved,Clear,High,Documents,0,0.5,4.1,Midday,Wednesday,False,Strong,132.0
ORD10831,Birnin Kebbi Hub,Birnin Kebbi,7.7,Van,Paved,Harmattan Dust,High,Parcel,0,0.9,3.4,Evening,Sunday,True,Strong,29.7
ORD10832,Birnin Kebbi Hub,Birnin Kebbi,9.5,Keke (Tricycle),Paved,Clear,Medium,Parcel,2,2.4,0.2,Morning,Thursday,False,No Signal,54.6
ORD10833,Birnin Kebbi Hub,Birnin Kebbi,7.1,Motorcycle,Unpaved,Clear,Medium,Parcel,0,0.7,5.4,Morning,Wednesday,False,Strong,32.1
ORD10834,Birnin Kebbi Hub,Birnin Kebbi,5.9,Keke (Tricycle),Paved,Clear,Low,Food,0,0.4,1.3,Afternoon,Sunday,True,Weak,37.8
ORD10835,Birnin Kebbi Hub,Bunza,39.6,Truck,Paved,Clear,Low,Parcel,1,0.4,3.3,Afternoon,Monday,False,Strong,76.3
ORD10836,Birnin Kebbi Hub,Birnin Kebbi,2.7,Motorcycle,Unpaved,Rain,Low,Food,3,0.5,2.2,Evening,Tuesday,False,Weak,33.8
ORD10837,Birnin Kebbi Hub,Bunza,37.7,Motorcycle,Unpaved,Harmattan Dust,Medium,Parcel,2,0.7,1.5,Evening,Friday,False,Strong,131.5
ORD10838,Birnin Kebbi Hub,Argungu,67.8,Van,Unpaved,Clear,Low,Bulk Goods,1,18.4,4.5,Evening,Thursday,False,Strong,145.6
ORD10839,Birnin Kebbi Hub,Birnin Kebbi,4.2,Van,Paved,Clear,Medium,Documents,0,0.2,0.5,Midday,Tuesday,False,Strong,24.9
ORD10840,Birnin Kebbi Hub,Birnin Kebbi,6.1,Motorcycle,Paved,Harmattan Dust,Low,Parcel,0,2.8,1.2,Afternoon,Tuesday,False,Strong,18.0
ORD10841,Birnin Kebbi Hub,Argungu,59.8,Keke (Tricycle),Unpaved,Rain,High,Food,1,12.1,2.3,Morning,Monday,False,Weak,475.3
ORD10842,Birnin Kebbi Hub,Bunza,43.5,Motorcycle,Unpaved,Clear,High,Documents,1,6.3,1.3,Evening,Tuesday,False,Weak,162.5
ORD10843,Birnin Kebbi Hub,Zuru,185.0,Motorcycle,Paved,Clear,Low,Bulk Goods,0,16.3,2.8,Midday,Saturday,True,Strong,229.6
ORD10844,Birnin Kebbi Hub,Birnin Kebbi,7.3,Keke (Tricycle),Paved,Clear,Low,Food,0,0.2,1.1,Morning,Wednesday,False,Weak,41.0
ORD10845,Birnin Kebbi Hub,Bunza,41.5,Truck,Unpaved,Clear,Medium,Parcel,1,1.3,0.5,Morning,Monday,False,Weak,149.8
ORD10846,Birnin Kebbi Hub,Birnin Kebbi,6.9,Motorcycle,Paved,Clear,Medium,Parcel,1,1.4,3.0,Morning,Wednesday,False,Strong,29.5
ORD10847,Birnin Kebbi Hub,Birnin Kebbi,1.5,Keke (Tricycle),Paved,Clear,High,Parcel,1,0.2,1.0,Evening,Wednesday,False,Strong,18.0
ORD10848,Birnin Kebbi Hub,Argungu,72.9,Van,Paved,Clear,Low,Bulk Goods,1,16.9,0.6,Morning,Friday,False,No Signal,97.5
ORD10849,Birnin Kebbi Hub,Argungu,65.7,Van,Paved,Clear,Low,Documents,1,2.5,1.2,Morning,Tuesday,False,Strong,82.9
ORD10850,Birnin Kebbi Hub,Bunza,41.4,Motorcycle,Unpaved,Clear,Medium,Bulk Goods,0,39.1,4.7,Morning,Thursday,False,Weak,130.9
ORD10851,Birnin Kebbi Hub,Zuru,184.8,Van,Paved,Clear,Low,Parcel,0,1.5,2.6,Midday,Thursday,False,Strong,204.6
ORD10852,Birnin Kebbi Hub,Argungu,62.9,Motorcycle,Paved,Clear,High,Parcel,3,1.3,4.3,Afternoon,Monday,False,Weak,144.1
ORD10853,Birnin Kebbi Hub,Bunza,51.4,Motorcycle,Unpaved,Clear,Low,Documents,0,3.0,2.5,Morning,Saturday,True,No Signal,130.1
ORD10854,Birnin Kebbi Hub,Birnin Kebbi,3.1,Motorcycle,Paved,Clear,Medium,Bulk Goods,2,15.4,6.3,Midday,Wednesday,False,Weak,27.2
ORD10855,Birnin Kebbi Hub,Yauri,145.8,Keke (Tricycle),Unpaved,Rain,Low,Parcel,2,4.8,0.6,Midday,Saturday,True,Strong,729.2
ORD10856,Birnin Kebbi Hub,Argungu,57.1,Motorcycle,Unpaved,Rain,Medium,Food,4,0.2,1.9,Morning,Saturday,True,Strong,260.5
ORD10857,Birnin Kebbi Hub,Aliero,43.2,Van,Paved,Harmattan Dust,High,Parcel,1,5.1,2.9,Morning,Saturday,True,No Signal,125.2
ORD10858,Birnin Kebbi Hub,Birnin Kebbi,5.8,Van,Paved,Clear,High,Parcel,0,6.0,1.2,Midday,Saturday,True,Strong,23.9
ORD10859,Birnin Kebbi Hub,Bunza,46.5,Keke (Tricycle),Unpaved,Rain,Low,Parcel,2,6.8,1.0,Evening,Friday,False,Strong,252.1
ORD10860,Birnin Kebbi Hub,Argungu,57.7,Keke (Tricycle),Unpaved,Harmattan Dust,Medium,Food,0,2.3,1.1,Afternoon,Tuesday,False,Strong,290.2
ORD10861,Birnin Kebbi Hub,Bunza,49.6,Motorcycle,Paved,Clear,Medium,Parcel,1,2.4,8.0,Midday,Friday,False,No Signal,82.7
ORD10862,Birnin Kebbi Hub,Birnin Kebbi,5.3,Keke (Tricycle),Unpaved,Clear,Medium,Parcel,0,1.9,1.0,Morning,Monday,False,Strong,45.7
ORD10863,Birnin Kebbi Hub,Birnin Kebbi,7.0,Truck,Paved,Clear,Low,Parcel,0,1.3,1.1,Morning,Tuesday,False,Weak,28.0
ORD10864,Birnin Kebbi Hub,Jega,58.3,Keke (Tricycle),Unpaved,Harmattan Dust,Low,Parcel,0,4.8,2.5,Morning,Sunday,True,Strong,246.6
ORD10865,Birnin Kebbi Hub,Argungu,61.5,Motorcycle,Paved,Clear,Medium,Documents,1,2.0,2.4,Midday,Monday,False,Weak,90.0
ORD10866,Birnin Kebbi Hub,Bunza,47.7,Truck,Unpaved,Clear,Low,Parcel,1,0.4,0.2,Morning,Sunday,True,Weak,146.8
